,Reward,Running Drop Rate,Running Energy,Running Latency
0,1.0,0.0,1.374,0
1,2.0,0.0,3.0915,4
2,3.0,0.0,5.1525,9
3,4.0,0.0,7.557,15
4,5.0,0.0,9.961500000000001,22
5,6.0,0.0,11.679,29
6,7.0,0.0,13.74,34
7,8.0,0.0,16.1445,40
8,9.0,0.0,18.549,47
9,10.0,0.0,21.297,54
10,11.0,0.0,24.3885,62
11,12.0,0.0,26.793,71
12,13.0,0.0,29.541,78
13,14.0,0.0,31.602,86
14,15.0,0.0,34.0065,92
15,16.0,0.0,37.785000000000004,99
16,17.0,0.0,39.159000000000006,110
17,18.0,0.0,144.15900000000002,114
18,19.0,0.0,145.87650000000002,120
19,20.0,0.0,250.87650000000002,125
20,21.0,0.0,253.28100000000003,131
21,22.0,0.0,255.68550000000005,138
22,23.0,0.0,257.05950000000007,145
23,24.0,0.0,258.77700000000004,149
24,25.0,0.0,260.15100000000007,154
25,24.375796994850663,0.0,470.15100000000007,158
26,25.375796994850663,0.0,557.6510000000001,170
27,26.375796994850663,0.0,559.0250000000001,175
28,27.375796994850663,0.0,560.7425000000001,179
29,28.375796994850663,0.0,562.8035000000001,184
30,29.375796994850663,0.0,667.8035000000001,190
31,30.375796994850663,0.0,790.3035000000001,196
32,31.375796994850663,0.0,792.7080000000001,203
33,32.37579699485067,0.0,794.4255,210
34,33.37579699485067,0.0,796.4865000000001,215
35,34.37579699485067,0.0,798.8910000000001,221
36,35.37579699485067,0.0,886.3910000000001,228
37,36.37579699485067,0.0,888.7955000000001,233
38,37.37579699485067,0.0,890.1695000000001,240
39,38.37579699485067,0.0,995.1695000000001,244
40,39.37579699485067,0.0,997.9175000000001,250
41,40.37579699485067,0.0,999.2915000000002,258
42,41.37579699485067,0.0,1104.2915000000003,262
43,42.37579699485067,0.0,1106.0090000000002,268
44,43.37579699485067,0.0,1228.5090000000002,273
45,44.37579699485067,0.0,1229.8830000000003,280
46,45.37579699485067,0.0,1231.6005000000002,284
47,46.37579699485067,0.0,1234.6920000000002,289
48,45.7160916276658,0.0,1444.6920000000002,298
49,46.7160916276658,0.0,1447.0965000000003,310
50,46.51360302355618,0.0,1639.5965000000003,317
51,47.51360302355618,0.0,1642.3445000000004,328
52,48.51360302355618,0.0,1747.3445000000004,336
53,49.51360302355618,0.0,1748.7185000000004,342
54,50.51360302355618,0.0,1750.4360000000004,346
55,51.51360302355618,0.0,1837.9360000000004,351
56,52.51360302355618,0.0,1841.0275000000004,356
57,51.51360302355618,0.017241379310344827,2173.5275,365
58,52.51360302355618,0.01694915254237288,2176.9625,384
59,53.51360302355618,0.016666666666666666,2178.3365,394
60,54.51360302355618,0.01639344262295082,2180.054,398
61,55.51360302355618,0.016129032258064516,2183.1455,403
62,56.51360302355618,0.015873015873015872,2184.5195,412
63,57.51360302355618,0.015625,2186.237,416
