,Reward,Running Drop Rate,Running Energy,Running Latency
0,1.0,0.0,105.00000000000001,0
1,2.0,0.0,106.37400000000001,6
2,3.0,0.0,108.09150000000001,10
3,4.0,0.0,230.59150000000002,15
4,5.0,0.0,232.99600000000004,22
5,6.0,0.0,337.99600000000004,29
6,7.0,0.0,460.49600000000004,35
7,8.0,0.0,565.4960000000001,42
8,8.757269983002901,0.0,757.9960000000001,48
9,9.757269983002901,0.0,759.3700000000001,59
10,8.875419275065825,0.0,986.8700000000001,63
11,7.875419275065825,0.08333333333333333,1284.3700000000001,76
12,8.875419275065825,0.07692307692307693,1286.7745000000002,93
13,9.875419275065825,0.07142857142857142,1409.2745000000002,100
14,10.875419275065825,0.06666666666666667,1514.2745000000002,107
15,10.711514932401332,0.0625,1724.2745000000002,113
16,11.711514932401332,0.058823529411764705,1829.2745000000002,125
17,12.711514932401332,0.05555555555555555,1934.2745000000002,131
18,13.711514932401332,0.05263157894736842,2039.2745000000002,137
19,12.711514932401332,0.1,2266.7745000000004,143
20,12.231182963075925,0.09523809523809523,2476.7745000000004,156
21,11.231182963075925,0.13636363636363635,2774.2745000000004,168
22,10.629655845027914,0.13043478260869565,2984.2745000000004,185
23,11.629655845027914,0.125,2985.6485000000002,197
24,12.629655845027914,0.12,2987.0225,201
25,12.005452839878576,0.11538461538461539,3197.0225,205
26,13.005452839878576,0.1111111111111111,3198.7400000000002,217
27,14.005452839878576,0.10714285714285714,3286.2400000000002,222
28,15.005452839878576,0.10344827586206896,3287.614,227
29,14.776332907005536,0.1,3497.614,231
30,13.776332907005536,0.12903225806451613,3812.614,243
31,13.531135946877667,0.125,4022.614,261
32,14.531135946877667,0.12121212121212122,4023.988,273
33,15.531135946877667,0.11764705882352941,4025.7055,277
34,16.53113594687767,0.11428571428571428,4027.7665,282
35,17.53113594687767,0.1111111111111111,4132.766500000001,288
36,18.032529922673636,0.10810810810810811,4307.766500000001,294
37,19.032529922673636,0.10526315789473684,4412.766500000001,304
38,19.01152252170358,0.10256410256410256,4622.766500000001,310
39,20.01152252170358,0.1,4727.766500000001,322
40,21.01152252170358,0.0975609756097561,4729.1405,328
41,20.01152252170358,0.11904761904761904,5026.6405,332
42,20.41098127422833,0.11627906976744186,5236.6405,349
43,21.41098127422833,0.11363636363636363,5238.0145,361
44,20.496034092058313,0.1111111111111111,5465.5145,365
45,21.496034092058313,0.10869565217391304,5588.0145,378
46,22.496034092058313,0.10638297872340426,5693.0145,385
47,23.496034092058313,0.10416666666666667,5695.419,391
48,24.496034092058313,0.10204081632653061,5698.1669999999995,398
49,25.496034092058313,0.1,5699.540999999999,406
50,25.2935454879487,0.09803921568627451,5892.040999999999,410
51,26.2935454879487,0.09615384615384616,5894.788999999999,421
52,26.665165212010304,0.09433962264150944,6104.788999999999,429
53,27.665165212010304,0.09259259259259259,6106.162999999999,441
54,28.665165212010304,0.09090909090909091,6211.162999999999,445
55,28.207617261765076,0.08928571428571429,6421.162999999999,451
56,29.207617261765076,0.08771929824561403,6423.910999999998,463
57,28.207617261765076,0.10344827586206896,6668.910999999998,471
58,27.207617261765076,0.11864406779661017,6966.410999999998,485
59,26.207617261765076,0.13333333333333333,7281.410999999998,502
60,25.76507902771236,0.13114754098360656,7508.910999999998,520
61,26.76507902771236,0.12903225806451613,7512.345999999999,533
62,27.76507902771236,0.12698412698412698,7513.719999999998,543
63,27.15004266467626,0.125,7723.719999999998,547
64,28.15004266467626,0.12307692307692308,7725.437499999998,559
65,29.15004266467626,0.12121212121212122,7727.498499999998,564
66,30.15004266467626,0.11940298507462686,7732.994499999998,570
67,31.15004266467626,0.11764705882352941,7735.742499999998,586
68,32.150042664676256,0.11594202898550725,7738.146999999997,594
69,33.150042664676256,0.11428571428571428,7739.864499999997,601
70,34.150042664676256,0.11267605633802817,7742.955999999997,606
71,34.20397053162388,0.125,7742.960121999998,615
72,35.20397053162388,0.1232876712328767,7847.960121999998,627
73,34.20397053162388,0.13513513513513514,8075.460121999998,633
74,35.20397053162388,0.13333333333333333,8077.864621999997,646
75,36.20397053162388,0.13157894736842105,8182.864621999997,653
76,37.20397053162388,0.12987012987012986,8185.269121999997,659
77,38.20397053162388,0.1282051282051282,8186.986621999997,666
78,38.67342271417506,0.13924050632911392,8186.990743999997,671
79,39.67342271417506,0.1375,8291.990743999997,683
80,40.67342271417506,0.13580246913580246,8293.364743999997,689
81,41.67342271417506,0.13414634146341464,8398.364743999997,693
82,42.67342271417506,0.13253012048192772,8400.082243999997,699
83,43.67342271417506,0.13095238095238096,8402.486743999998,704
84,44.67342271417506,0.12941176470588237,8404.204243999999,711
85,45.67342271417506,0.12790697674418605,8407.295744,716
86,46.67342271417506,0.12643678160919541,8512.295744,725
87,47.67342271417506,0.125,8634.795744,731
88,47.65728981746393,0.12359550561797752,8844.795744,738
89,48.65728981746393,0.12222222222222222,8847.200244,750
90,49.65728981746393,0.12087912087912088,8969.700244,757
91,50.65728981746393,0.11956521739130435,8971.074244,764
92,49.80569960013071,0.11827956989247312,9198.574244,768
93,50.80569960013071,0.11702127659574468,9200.978744,781
94,51.80569960013071,0.11578947368421053,9203.726744,788
95,52.80569960013071,0.11458333333333333,9205.787744,796
96,53.80569960013071,0.1134020618556701,9208.192244,802
97,54.80569960013071,0.11224489795918367,9211.627244,809
98,55.80569960013071,0.1111111111111111,9214.375243999999,819
99,56.80569960013071,0.11,9217.466744,827
100,57.80569960013071,0.10891089108910891,9218.840744,836
101,58.80569960013071,0.10784313725490197,9221.588743999999,840
